Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
2026-05-04 23:24:06,0.82,2.93,2.53,-1.05,1
2026-05-04 23:24:08,2.35,2.93,2.53,0.23,1
2026-05-04 23:24:10,0.77,2.93,2.53,-1.33,1
2026-05-04 23:24:12,2.27,2.93,2.53,0.04,1
2026-05-04 23:24:14,0.93,2.8,2.67,-0.73,0
2026-05-04 23:24:16,1.0,2.8,2.67,-1.25,0
2026-05-04 23:24:18,0.9,2.8,2.67,-0.98,0
2026-05-04 23:24:20,1.22,2.8,2.67,-1.15,0
2026-05-04 23:24:22,1.16,2.8,2.67,-1.14,0
2026-05-04 23:24:24,0.91,2.8,2.67,-1.13,0
2026-05-04 23:24:26,1.09,2.8,2.67,-1.15,0
2026-05-04 23:24:28,1.15,2.67,2.67,-1.5,0
2026-05-04 23:24:30,1.32,2.8,2.67,-1.07,0
2026-05-04 23:24:32,0.84,2.8,2.67,-1.12,0
2026-05-04 23:24:34,0.79,2.8,2.67,-1.12,0
2026-05-04 23:24:36,1.22,2.8,2.53,-0.9,0
2026-05-04 23:24:38,0.59,2.8,2.67,-1.02,0
2026-05-04 23:24:40,0.36,2.8,2.67,-0.85,0
2026-05-04 23:24:42,2.51,2.8,2.67,-0.31,0
2026-05-04 23:24:44,0.62,2.8,2.53,-0.73,0
2026-05-04 23:24:46,0.69,2.8,2.67,-1.24,0
2026-05-04 23:24:48,0.73,2.67,2.67,-1.14,0
2026-05-04 23:24:50,1.3,2.8,2.67,-1.06,0
2026-05-04 23:24:52,0.68,2.8,2.67,-1.21,0
2026-05-04 23:24:54,0.92,2.8,2.67,-1.05,0
2026-05-04 23:24:56,0.85,2.8,2.53,-0.92,0
2026-05-04 23:24:58,0.68,2.8,2.67,-1.26,0
2026-05-04 23:25:00,0.56,2.8,2.67,-0.67,0
2026-05-04 23:25:02,0.88,2.8,2.67,-1.23,0
2026-05-04 23:25:04,1.16,2.8,2.67,-1.2,0
